-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
-1.722785574564827948e-01,3.391059585085322237e+00
