nan -1.250049610229713171e+00 -2.020692774580241657e+00 -9.493054404772161003e-02 7.395493108656727710e-01 1.535247595416380895e+00 2.281510541406235770e+00 2.675158671665190724e+00 2.992038114800473547e+00 3.188801362699285935e+00 3.031241889567156012e+00 2.458480626615664910e+00 2.525092432008857912e+00 2.696588228477100113e+00 3.114674537282413613e+00 3.059648345617210996e+00 2.666467883813206097e+00 2.667480639636711448e+00 3.499895641252466216e+00 3.506272921178863911e+00 3.068963074683091818e+00 2.882829620844002072e+00 3.133869297861279435e+00 3.383508698680119942e+00 3.327670173939298870e+00 3.137490512499900408e+00 3.620978657688463276e+00 3.836180829827091188e+00 3.913173178989095558e+00 4.220257698022805926e+00 4.288515839278787212e+00 3.608561401965593607e+00 3.030317237022850385e+00 2.595740400286020044e+00 2.802861848660140431e+00 2.837630162890518726e+00 2.806026081012029216e+00 2.236304981959774896e+00 2.040134352194211687e+00 1.494431648515449851e+00 1.641508784839745827e+00 1.125731314196981359e+00 8.849138836251670970e-01 1.190752791133704580e+00 1.649163691924333763e+00 2.084756647818685860e+00 2.386774756987722235e+00 2.649880650297423479e+00 4.587202477407693380e+00 6.131338835048257607e+00
nan 3.916293844465971841e+00 4.913102690014676810e+00 4.560569778027542043e+00 3.468290377774592592e+00 2.466309184390206966e+00 2.134733073432224959e+00 1.907251908803439200e+00 1.513037602491320577e+00 1.545181391906892410e+00 1.760570467007991580e+00 2.219268584932324817e+00 2.479895052544231593e+00 2.081608890493309438e+00 1.637661420203390783e+00 2.061449651930439053e+00 2.381318073964059145e+00 2.438202121487714535e+00 2.388988780106147125e+00 2.247354589379370271e+00 2.310790356000869572e+00 2.454286084241999344e+00 2.278266190118649170e+00 2.125774840560723078e+00 1.994357062637118538e+00 2.059803735158430626e+00 1.712748037706959714e+00 1.700981574437162802e+00 1.904154616628486174e+00 1.807592955809100621e+00 1.828567896740923571e+00 1.925892485112483676e+00 1.866665330745771234e+00 1.681192998323951748e+00 1.483029809393436871e+00 1.452186268195909458e+00 1.654948289527036209e+00 1.719998935113885352e+00 1.897480671628094084e+00 1.909549745786044195e+00 2.238269817621769242e+00 2.380210400354717315e+00 2.571826891862240227e+00 2.548777782079150178e+00 2.306928462386848011e+00 1.977961057372031650e+00 1.360492813750994179e+00 1.036249732942982504e+00 2.165793408509907869e-01 -1.151508734945557055e+00
nan 8.435671362450380961e-03 -1.079721072179184338e+00 -1.256980210736213355e+00 1.908401858999057565e-01 1.034351344121701155e+00 1.405842507070047320e+00 1.695799717704638221e+00 1.813567054750254925e+00 1.822020134243989675e+00 1.822526197584338981e+00 1.764243789689028841e+00 1.483965039046220236e+00 1.820072909229687674e+00 1.770340685417996607e+00 1.579670774850973292e+00 1.292859850236918406e+00 1.237617201658644861e+00 1.297431793804168398e+00 1.459529826712581357e+00 1.644032653843191971e+00 1.447160802950468561e+00 1.588872424538177786e+00 1.586209462065205855e+00 1.607629581919554074e+00 1.723170525261072950e+00 1.913144780181081250e+00 2.144556277429044755e+00 2.370931876862437448e+00 2.223744710756895060e+00 2.448514130759164242e+00 2.530428159269193067e+00 2.589274810896407875e+00 2.742156601727240961e+00 2.738847807219585206e+00 2.582645651153925748e+00 2.433629490483236069e+00 2.232897562009155124e+00 1.988652281471057659e+00 1.961970900867897605e+00 1.656073470655724300e+00 1.426649466765417040e+00 1.164553929943609401e+00 1.043514700763668701e+00 1.228343256420223462e+00 1.577814792479103501e+00 1.843035340799202171e+00 2.372546711744249581e+00 3.045498806454212559e+00 3.899543654662584125e+00
nan 2.244096696200004626e+00 3.074099621183696840e+00 3.784638960872007463e+00 3.131531724940231687e+00 2.601825400355989526e+00 2.067811962056176345e+00 1.924637407058255700e+00 1.626490551367742121e+00 1.473586767045418799e+00 1.731998582246495166e+00 1.942135824466411087e+00 2.207071943089055299e+00 2.338257827088310759e+00 2.378335735337086199e+00 2.477715924502151168e+00 2.682495044275632790e+00 2.985781590864630353e+00 2.960380713223772720e+00 2.888501302065150433e+00 2.695034112715099184e+00 2.791282251231451905e+00 2.599126853011478833e+00 2.508534248067999961e+00 2.384004899020636170e+00 2.232492099199636648e+00 2.129506610732676997e+00 2.063610571380426251e+00 2.021838230909758227e+00 2.122094074351519311e+00 1.949002641694677962e+00 2.052277370509195897e+00 2.013043246415612497e+00 1.978970266234034270e+00 1.805449425705871302e+00 1.879190990908830239e+00 1.768038164167876847e+00 1.849317203799659470e+00 1.797393028467207721e+00 1.647516901955222490e+00 1.672034555571430436e+00 1.928910147361785343e+00 2.256436360578633060e+00 2.471188779593577856e+00 nan nan nan nan nan -3.254051369537180882e-01
nan 9.128707116638279384e-01 -1.344871288409279185e-02 -5.826437688767400758e-01 -5.981811494718608513e-02 5.765208299501607403e-01 1.120989252346679121e+00 1.506397907403975722e+00 1.654106334375975873e+00 1.744320434351569693e+00 1.449421380733978859e+00 1.317271924387376281e+00 1.079956970104776426e+00 1.109758108095814766e+00 1.301414118884412385e+00 1.268241548436221944e+00 1.135849611103049828e+00 8.544332913322767453e-01 9.526234237174540098e-01 1.081103240805337595e+00 1.111746034219369683e+00 1.106704184714320416e+00 1.219324617496493790e+00 1.256552074537002461e+00 1.363993280877877634e+00 1.536343152001732992e+00 1.758821488650417209e+00 1.491290629340299878e+00 1.496893218305588968e+00 1.478617206161166209e+00 1.644380539648467643e+00 1.791092121184203911e+00 1.983865118480866441e+00 2.025841177525743664e+00 2.235005114031826334e+00 2.175563234778029376e+00 2.143457250331915365e+00 2.032337020185879251e+00 1.988637020194611083e+00 1.973080926857272210e+00 1.931875838625137565e+00 1.486897022280488700e+00 1.139288292135917091e+00 9.168610671092545239e-01 nan nan nan nan nan 2.566369602607785350e+00
nan 1.627771239090792577e+00 2.593501377430326826e+00 2.701253083979996195e+00 2.697172436972328669e+00 2.373989298652282365e+00 2.337445168839154874e+00 1.863024925242643404e+00 1.692593487487680903e+00 1.661339568250955745e+00 2.030441950468490742e+00 2.285244258236429182e+00 2.710307416791058799e+00 2.497124201574278501e+00 2.579216974148186736e+00 2.656737914564862635e+00 2.952877504623871996e+00 2.987129236095317886e+00 2.903627462308957075e+00 2.881277931701759609e+00 2.941783398438463148e+00 2.744550365911726963e+00 2.666704248695117130e+00 2.653530770630309288e+00 2.737479772640472486e+00 2.644168848544940165e+00 2.564742674261450528e+00 2.739832454121907013e+00 2.622870171260375471e+00 2.663962747897113736e+00 2.432432816576450829e+00 2.341398038795893477e+00 2.239940194027076004e+00 2.210745225215515752e+00 2.025638877286311867e+00 1.960828493517613236e+00 1.936824972953165691e+00 1.760196481821617143e+00 1.717848665637963457e+00 1.708485271709018427e+00 1.598121463988078084e+00 1.955094708019960770e+00 2.342761960143249222e+00 2.546509021030788134e+00 2.480172567551039986e+00 1.928910878314833210e+00 1.253463879987191332e+00 6.392054385783531023e-01 1.987643186767349690e-01 3.115947124514568678e-01
nan 1.058764229367882281e+00 3.899899404934892289e-02 3.897174945143565550e-01 3.417410461551869116e-01 8.636448609537805687e-01 1.099628170465192900e+00 1.629461235766187732e+00 1.568000740695000728e+00 1.590069661990547889e+00 1.111171497273461206e+00 8.362020555824803969e-01 7.113870643576974961e-01 1.203453527720617311e+00 1.302316309925102278e+00 1.366590220818585610e+00 1.168115073589779840e+00 1.119061243277541529e+00 1.262132217690926428e+00 1.226186578540065630e+00 1.192395774897463623e+00 1.371864087491569739e+00 1.466479966324309991e+00 1.820631492231042481e+00 1.720985455506234940e+00 1.920007230879561710e+00 1.774712443525880090e+00 1.641386568576666205e+00 1.600721556931417933e+00 1.514124873946687710e+00 1.611216933196075729e+00 1.572370233948180873e+00 1.607608525777973751e+00 1.652428661732527893e+00 1.796101478402531093e+00 1.907068523295966322e+00 2.028688282878297944e+00 2.163477424503553515e+00 2.302887502597277258e+00 2.206428544847714779e+00 1.914596446524185813e+00 1.666183028036669622e+00 9.649029830241357963e-01 7.855573202359349416e-01 9.224218665079316759e-01 1.238353311618422437e+00 1.785748741270833051e+00 2.285727250998984772e+00 2.262554245953082521e+00 2.453247664324142985e+00
nan 1.615154097455846482e+00 2.653094274197943747e+00 2.280247116296299392e+00 2.205614863874954423e+00 1.835755231667657084e+00 1.799069128359882086e+00 1.829149356533400939e+00 2.062334166101796651e+00 1.687594346842721471e+00 2.139816873692634847e+00 2.563071703642100907e+00 2.705715345931713589e+00 2.617311322635677229e+00 2.624345717832200719e+00 2.450954876810271799e+00 2.502718299228189114e+00 2.645273643643905714e+00 2.575465360472143139e+00 2.671911221735888020e+00 2.793075118278216529e+00 2.771206702790937282e+00 2.730006915722793526e+00 2.564026407293907628e+00 2.648708600849693173e+00 2.576248105324509652e+00 2.707680073074778981e+00 2.725232940841208151e+00 2.842574348262334460e+00 2.801574077327040779e+00 2.811542735666709092e+00 2.733386003598789138e+00 2.617666319938421804e+00 2.514852343756471154e+00 2.285419749216636376e+00 2.121854036261687337e+00 1.873873871504979416e+00 1.912279885422254022e+00 1.716079520243874335e+00 1.727799951532247968e+00 1.961962780092837422e+00 1.905895427805771813e+00 2.321698255267753197e+00 2.451594265891090529e+00 2.284294112541306987e+00 1.888285530254238287e+00 1.527496325261805898e+00 9.107747313081170359e-01 8.686751686929654603e-01 4.427691974813405817e-01
nan 1.003656510988733430e+00 4.499999517044377950e-01 7.765945343761977426e-01 7.636883762046444701e-01 1.264400163534683319e+00 1.514483898306984822e+00 1.643610101888501429e+00 1.890601969904093460e+00 2.034766649898524182e+00 1.345517339589192840e+00 1.022766409966008982e+00 1.130447321756274270e+00 1.214695599549858063e+00 9.853787770534652157e-01 1.139730506999374393e+00 1.177066919623833030e+00 1.487288571666131265e+00 1.756639927754506392e+00 1.843497627416325724e+00 1.919312882251191121e+00 2.025275019538061105e+00 2.164824268853031697e+00 2.145291219478112410e+00 2.239957884878643668e+00 2.102573218609837813e+00 1.955322641047088972e+00 2.062780286958965092e+00 1.826553799083486140e+00 1.774124761714977572e+00 1.572300352882608276e+00 1.618781602829412858e+00 1.830520724395441112e+00 1.805640449602829545e+00 1.861521488410795122e+00 1.995123908769079524e+00 2.335714930141186141e+00 2.470149350107557762e+00 2.600769023716877015e+00 2.615952697574265517e+00 2.477303130904682682e+00 2.402333064526200879e+00 2.155512487285964340e+00 1.814505432331400270e+00 1.420903778569240217e+00 1.489298187629257697e+00 1.480433835621085770e+00 1.594945026879783567e+00 1.674686754961201895e+00 1.988864114975476438e+00
nan 1.734368313681638796e+00 1.964597565207667929e+00 1.934367026404614220e+00 2.011718601787647831e+00 1.708420265053812725e+00 1.454180336787321615e+00 1.723809410634846273e+00 1.605811495596879634e+00 1.996384637327124789e+00 2.604371225983964422e+00 2.688076134824198160e+00 2.580572130840626865e+00 2.724874586577060942e+00 2.922668797594234036e+00 2.844660513113501210e+00 2.787349183663517138e+00 2.538705981282872060e+00 2.054799570440240419e+00 1.952105312315922880e+00 1.582737622019672497e+00 1.428593561583789251e+00 1.164543317507537035e+00 1.090032778099058852e+00 1.141549690239499704e+00 1.226594643106964977e+00 1.642607464459290734e+00 1.792693587119271736e+00 1.850978423418959906e+00 1.966531818786235952e+00 2.152337105964572839e+00 2.115140983714081102e+00 1.899881042148558574e+00 1.891756861304097148e+00 1.865269824804438370e+00 1.667911612812118305e+00 1.077648722796367364e+00 6.036713900768941876e-01 6.010845668948419096e-01 6.165802831130930972e-01 6.872312004754865811e-01 8.637946221226582288e-01 9.095972754067883637e-01 1.334015034259127930e+00 1.971328158205950754e+00 1.958291767712899478e+00 2.102795087269308638e+00 1.832517458341345495e+00 1.420685597773837738e+00 9.512684188305069455e-01
