nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,-9.602212978979878244e-01,-7.234042917946359452e-01,1.459909581813763069e-01,1.060277867808892882e+00,1.311950109721234270e+00,1.620348000290864121e+00,1.897119018538661050e+00,1.643595208509386119e+00,1.429314552580105646e+00,1.843554857234509070e+00,2.204510164480750323e+00,2.748489783218644789e+00,3.346003558197151229e+00,2.278592264449568638e+00,2.090479765758836983e+00,2.056147079791996291e+00,1.701858312003686979e+00,1.829834813323362841e+00,2.383661359903334720e+00,2.788319561723389128e+00,2.722643347943959569e+00,2.906495652370705063e+00,2.619915737296747427e+00,2.728344222342494518e+00,2.706214541276718677e+00,2.485685486970605318e+00,2.013160420010521534e+00,1.895928596716458747e+00,2.613479939586104805e+00,2.012387161316993911e+00,1.967704803829348759e+00,1.935687014686705343e+00,1.652207423495962946e+00,1.773552349491915647e+00,2.041692830726582919e+00,1.843713278772932895e+00,1.821080162812052983e+00,1.707595488562871022e+00,1.883547086725723352e+00,1.653644637642718962e+00,1.549400136339921241e+00,1.507452007629549007e+00,9.460804219846650209e-01,1.766171270014537775e+00,2.137139367132156575e+00,6.062328982471310024e-01,-3.453348039686878757e-01,-6.297471417287944240e-01,nan
nan,2.524580738396781765e+00,2.493523557489637277e+00,2.622771953220522700e+00,1.203330297215660094e+00,1.231905189972736014e+00,2.320790582222042708e+00,2.214308920404929104e+00,1.790907347821135032e+00,1.302214408079616303e+00,1.366964931879812273e+00,1.868493262507447739e+00,2.440879777648230942e+00,2.315427773182505700e+00,1.815975970605671952e+00,1.877885878032831357e+00,2.163217870704671419e+00,2.317676379281619958e+00,2.258714608933789947e+00,2.238886145963608687e+00,1.903890436071794090e+00,2.484973454700469375e+00,2.307949218710408257e+00,2.239763456459701096e+00,1.517846346626063214e+00,1.174855915308527177e+00,1.381284907007071405e+00,1.338931381722474612e+00,1.456104329886013016e+00,1.246229964789042244e+00,1.571429046202641677e+00,1.693135393314458170e+00,1.447258203017504741e+00,9.102534754837434683e-01,9.084815814454740845e-01,1.073973048597355984e+00,7.068404187278698458e-01,7.148340710998786207e-01,4.840644034961543163e-01,8.085030890448776653e-01,1.098624975731096409e+00,1.120818884765511392e+00,8.291901081014043662e-01,9.147464393494519896e-01,1.634522818435483416e+00,2.600772284510338483e+00,3.552923912920727734e+00,3.219597252471604332e+00,3.207515235114865693e+00,nan
nan,-3.691924043650463005e-01,-1.081911929661139027e-02,-3.459763434840614771e-01,-3.151452937064442850e-01,9.121522680381968229e-01,1.944004250805914324e+00,1.934824164980530004e+00,1.438307772746099999e+00,1.668756219979333100e+00,1.989618057418072183e+00,2.146615501600274367e+00,1.800999487333737825e+00,1.702289366715296737e+00,2.130305731232324806e+00,2.019294548912597076e+00,1.827155492211582910e+00,1.257167460306601647e+00,1.082240732972687525e+00,1.463985923253364962e+00,1.928811824477612458e+00,2.292201007525317191e+00,2.299381601864907143e+00,2.294925654012520688e+00,2.108631324473307700e+00,1.562901455175336407e+00,6.241361899126407486e-01,8.611358059063309867e-01,1.077858147731541649e+00,1.401397388261458321e+00,1.418393700825662407e+00,1.023500220072578237e+00,7.149856130423830614e-01,9.763836954680658042e-01,1.117356442434515262e+00,1.072415478174689962e+00,4.246543221053675765e-01,2.791158090916532331e-01,8.643067912919017992e-01,1.592379017927728180e+00,1.759588161866043610e+00,9.600121876316616287e-01,2.371216315811752740e-01,-1.497974450987848982e-02,7.090047516423074736e-01,1.189960061000088443e+00,-3.770485440379236497e-01,-4.805443105277966698e-01,7.429044186099960090e-01,nan
nan,1.203028649963471475e+00,2.633155294793089851e+00,2.306412748038773941e+00,1.540730358545307599e+00,1.679702067106574104e+00,2.301383190127879175e+00,2.295557795316200966e+00,1.749094757377900988e+00,9.846337194705896412e-01,1.176289256100664593e+00,1.923205567300848129e+00,2.359740653271916955e+00,2.525154003861454388e+00,1.840546471467165990e+00,1.831561559933148509e+00,1.980698423173961942e+00,2.158876174198442133e+00,2.101942680346832404e+00,1.367576909006872787e+00,1.457565096283137018e+00,1.765339224923319961e+00,2.159869440470016499e+00,2.109190650243473186e+00,1.336101000481738410e+00,1.101110273293140818e+00,7.219596936787815444e-01,7.595329477724082068e-01,6.154788907260355657e-01,1.136208459443279306e+00,1.561064028654613800e+00,2.031153128005658282e+00,1.772324535075433083e+00,1.245291410437539881e+00,8.657290265425898745e-01,9.801709330096555206e-01,1.262628329848398234e+00,1.054215684616941928e+00,7.263852379349029498e-01,6.740555285356411019e-01,9.426693038659972324e-01,1.088728104079234260e+00,7.731165163063336010e-01,1.128572729358568338e+00,2.003069872438731913e+00,2.764813034251896617e+00,2.521291922292199228e+00,2.037123668365021789e+00,2.744902570424688548e+00,nan
nan,-6.048121921759008757e-01,6.733400076939686230e-01,2.837115498681308523e-01,-3.535510636552214869e-01,6.886040827515405027e-02,1.019342255437809097e+00,1.556996495732265728e+00,1.801079956386324454e+00,2.026477016925241514e+00,2.016390239231093950e+00,2.002777057017793627e+00,1.795475351091744720e+00,1.720266432682357127e+00,1.778765978887492327e+00,2.166878448227511189e+00,1.728858395785526358e+00,1.215884396949521218e+00,1.036879937681410180e+00,1.167148674918770723e+00,1.621398224544930766e+00,2.008454348116255339e+00,2.103415248916975511e+00,2.482682579185178540e+00,2.323608348856807559e+00,1.871373673789642922e+00,1.294345793085242668e+00,1.025841496083514048e+00,1.200969444025853150e+00,1.285904547628123229e+00,1.605110184498264925e+00,1.153900065172194456e+00,1.394625255157941446e+00,1.516548613368791765e+00,1.667454600483311733e+00,1.521953608105849121e+00,9.773532829972322311e-01,8.585382731480031282e-01,1.118253677893971343e+00,1.610177692458742094e+00,1.831877021561741481e+00,1.054497599964353993e+00,6.033342580862885995e-01,5.156440607287016142e-01,1.077800258317914928e+00,9.169440342822514634e-01,8.578436546379686334e-03,-9.202937282940215624e-02,1.392100129986850954e+00,nan
nan,2.850461475695706959e-01,1.774014642908310124e+00,2.062932015464517654e+00,1.486165721766448788e+00,1.335740375546129233e+00,1.893587970134606557e+00,1.833473253437007067e+00,1.473101492288196646e+00,9.988224268371412862e-01,1.316034337613035010e+00,1.627014757133431022e+00,1.966711615009872682e+00,1.577702631558719926e+00,1.468645755845697565e+00,1.209070726109929605e+00,1.424967188580087640e+00,1.683314292229645126e+00,1.751920984238790169e+00,1.886715110847995369e+00,2.038133862806719154e+00,2.209224745899726727e+00,2.245617277265624878e+00,2.044909245880398796e+00,1.802470458828793642e+00,1.323235331757123046e+00,1.341314977692798394e+00,1.630382408246026760e+00,1.789871191387707228e+00,1.856959827204597069e+00,1.959179215692568476e+00,1.950840992605521240e+00,1.864180621440807428e+00,1.417421450171583608e+00,1.067216858996408835e+00,1.198915104958606204e+00,9.883575156289645669e-01,1.043705668024056621e+00,8.449765935646675885e-01,7.820500859501264834e-01,7.563265882551273300e-01,9.268739425760927908e-01,1.265595143692115343e+00,2.050505852312999089e+00,2.927810560457479117e+00,2.989243123026673388e+00,1.853003902132547509e+00,1.712296488713491271e+00,3.196861950257954277e+00,nan
nan,-5.656848922740325136e-01,8.709673371580066714e-01,7.653976508604563023e-01,-2.562711425306414270e-01,-4.085995264761388412e-01,3.601212677759133562e-01,1.394276116879345828e+00,2.064135684680513894e+00,2.087444212631393459e+00,1.892862320105747731e+00,1.887597304213087135e+00,1.574307349402607414e+00,1.988241224720327160e+00,1.724627057430137889e+00,1.834384370768761929e+00,1.664354273601602596e+00,1.455137864088179800e+00,1.494989650868583375e+00,1.452994992751741599e+00,1.417956001282858924e+00,1.327348518411946898e+00,1.711797445485271574e+00,2.093450410384904981e+00,2.506222987745941211e+00,2.081255336267630263e+00,1.802193739014906093e+00,1.339262635549408387e+00,1.247831544344790267e+00,9.861543753764698828e-01,1.208682832290417952e+00,1.375957889354685104e+00,1.512787651117632581e+00,1.735783732030578452e+00,2.026210579349418506e+00,1.710466590672991227e+00,1.444295777809643688e+00,1.153161123836664359e+00,1.417448509472380103e+00,1.690776977891477184e+00,1.726598357005059370e+00,1.233065083669077300e+00,9.218660603292505584e-01,1.175706398088621540e+00,1.565112930890208087e+00,1.251035398478862692e+00,5.751309027808466645e-01,8.395915473265280760e-01,2.444211810751025560e+00,nan
nan,-5.302254994023498647e-01,1.147994627496713882e+00,1.543760336291700508e+00,1.579691726115863837e+00,1.263770453353713297e+00,1.314654470186956026e+00,1.573350565793081746e+00,1.759870536815258291e+00,1.460587113059143682e+00,1.452144717364644677e+00,1.661047290967331946e+00,1.701701715756803956e+00,2.019090389374596839e+00,1.589545095552165055e+00,1.622014979300268500e+00,1.935096285784526415e+00,1.997724067236915868e+00,2.225850925833811278e+00,2.473904338708198480e+00,2.692771755698981639e+00,1.855877149707820362e+00,1.675318163202417221e+00,1.234824232869013994e+00,1.210846874354703395e+00,1.036815081361698532e+00,1.476960118858951176e+00,1.831922553436946544e+00,2.225085724139277410e+00,1.939011478400303190e+00,1.959689291921827170e+00,1.898445992472065136e+00,1.847846013935671827e+00,1.581855055471561133e+00,1.331216533368261956e+00,1.352035164698847325e+00,9.088408130378491379e-01,1.151706417723919795e+00,8.013039646490778267e-01,8.777557352621072617e-01,5.660570629335426318e-01,5.038124892893698359e-01,1.099071912817762176e+00,2.199959896184980224e+00,2.867307991698625713e+00,2.419997761056979169e+00,1.487416438647580108e+00,1.418681653885236926e+00,2.813214948742972510e+00,nan
nan,-1.719907020656918917e-02,1.271892453072678286e+00,9.958422085973168691e-01,-2.453826194311767850e-01,-6.732788787777455042e-01,-7.078425954733180703e-02,1.300108773414865748e+00,2.091696344321832601e+00,2.428304343664712484e+00,2.091678985271361313e+00,1.925280716705421558e+00,1.748023902937760443e+00,1.845838776151400129e+00,1.640004689687702744e+00,1.544845883042248236e+00,1.316279610718223303e+00,1.300134224175387043e+00,1.470368161945684982e+00,1.357569303800799432e+00,1.268963438175013891e+00,1.267100889926753293e+00,1.483290847651602906e+00,1.802912232740373710e+00,1.938202947397503539e+00,2.009809631207374103e+00,1.965627968294985539e+00,1.650395900964825024e+00,1.411521024588187068e+00,5.799778623452835902e-01,4.617056605926803670e-01,8.377046091083943935e-01,9.397704899268881640e-01,1.247363429900401499e+00,1.278581341846443564e+00,1.174344187294633191e+00,6.877676258196498971e-01,1.199364666749215935e+00,1.290938754029798297e+00,1.499964867408318359e+00,1.270185230491255535e+00,9.513616994095572821e-01,1.055318725228594268e+00,1.308796316480483668e+00,1.331210776362656834e+00,9.012507366484454607e-01,1.080629843696833348e+00,1.473013118022676426e+00,2.773855879635805266e+00,nan
nan,-7.509771496280412961e-01,4.847556123037310982e-01,1.027138757133641001e+00,1.468598756197063704e+00,1.333534514109174118e+00,1.534520946440126377e+00,1.734133015091147811e+00,1.589180143445143578e+00,1.367997735632846101e+00,1.183394460797734915e+00,1.382885004771699844e+00,1.811026103209059990e+00,2.280288771373371493e+00,2.118935814979969301e+00,1.707837219733645995e+00,1.646351318205243164e+00,2.041260709379638882e+00,2.401234269503999208e+00,2.781563548029186261e+00,2.272523593849490542e+00,1.880880159280099662e+00,1.753007989499252073e+00,1.340274442414534306e+00,1.167017176018019242e+00,1.129035470003900699e+00,1.219198453885284028e+00,1.659168853404576094e+00,1.739146706427344924e+00,2.016377083580279894e+00,2.030764325482492527e+00,1.669940661224508460e+00,1.807780825793496859e+00,1.907200144376315354e+00,1.643413855824242376e+00,1.409067878691715237e+00,1.242908109423257024e+00,1.185846645560382662e+00,9.516785101274418679e-01,7.404566688819285147e-01,2.908059539142575645e-01,4.956317280664741531e-01,1.386373792916221426e+00,2.762782927379025200e+00,3.376266093235475108e+00,2.623760979967187268e+00,1.014260649385601454e+00,8.986634534833504162e-01,2.452687895803119744e+00,nan
