1.230221669655910288e+00
7.760943446837100801e-01
7.459680064375812103e-01
7.810218990758267532e-01
6.367274396339461795e-01
1.151316707269314454e+00
1.127377377258706348e+00
1.068352482613676546e+00
7.290959096443258014e-01
1.054295904734258160e+00
7.165525821101204063e-01
1.007048585358470305e+00
1.015470723349776616e+00
1.099164114537808823e+00
1.007587447209095766e+00
9.592968597138346043e-01
1.031671391308305319e+00
1.132527595591638736e+00
1.155806147926099481e+00
9.954089481002256212e-01
8.441987849627853313e-01
1.229792455560824616e+00
1.328736954280395066e+00
1.286093216700318065e+00
1.171417773300730047e+00
1.127311762505185389e+00
9.220439321719566816e-01
1.280896042629835252e+00
1.194237053627260181e+00
1.429767976440679433e+00
1.384409625715832926e+00
1.493375304513347546e+00
1.293124417146435778e+00
1.478903485029400722e+00
1.322721771528133861e+00
1.470407521545682661e+00
1.292411644038883756e+00
1.440271278351576534e+00
1.293520093643357960e+00
1.443203120083840219e+00
1.365673050755676243e+00
1.430002220115956790e+00
1.290119455395919879e+00
1.392287499543979346e+00
1.374866740274351518e+00
1.626818227367835323e+00
1.520957883561444346e+00
1.602191674133692567e+00
1.565874370303604435e+00
1.678122600756648541e+00
1.699558630491585065e+00
1.683795175578819858e+00
1.767673859458400942e+00
1.818177437482340064e+00
1.953194015214430035e+00
2.170673435044467858e+00
2.133089742322832105e+00
2.316784031545350508e+00
2.152691405118127843e+00
2.356589939781424725e+00
2.272126610821433967e+00
2.472630259144287024e+00
2.379753623963457798e+00
2.599559898984931117e+00
2.533984918185085533e+00
2.834941241266089929e+00
2.704577502833108937e+00
2.935623343228368931e+00
2.927218820119143139e+00
3.131754198972572567e+00
3.200878563791410780e+00
3.405865045096830190e+00
3.509782971299219234e+00
3.590170253686865376e+00
3.653259321794035674e+00
3.753173625281858605e+00
3.787877366218721065e+00
4.116993085547809628e+00
4.106418362495968033e+00
4.337643799870480876e+00
