-2.617248548739499747e-01,-1.571550947295589973e+00
-2.617248548739499747e-01,-1.571513903005803625e+00
-2.617248548739499747e-01,-1.571477946270617210e+00
-2.617248548739499747e-01,-1.571443052227986525e+00
-2.617248548739499747e-01,-1.571409196921064622e+00
-2.617248548739499747e-01,-1.571376357246795807e+00
-2.617248548739499747e-01,-1.571344510929691296e+00
-2.617248548739499747e-01,-1.571313636492586596e+00
-2.617248548739499747e-01,-1.571283713193708298e+00
-2.617248548739499747e-01,-1.571254721007176114e+00
-2.617248548739499747e-01,-1.571226640598362367e+00
-2.617248548739499747e-01,-1.571199453285253789e+00
-2.617248548739499747e-01,-1.571173141021960040e+00
-2.617248548739499747e-01,-1.571147686330789828e+00
-2.617248548739499747e-01,-1.571123072352532901e+00
-2.617248548739499747e-01,-1.571099282743746439e+00
-2.617248548739499747e-01,-1.571076301704191769e+00
-2.617248548739499747e-01,-1.571054113922867534e+00
-2.617248548739499747e-01,-1.571032704603385843e+00
-2.617248548739499747e-01,-1.571012059385465953e+00
-2.617248548739499747e-01,-1.570992164369054978e+00
-2.617248548739499747e-01,-1.570973006069164901e+00
-2.617248548739499747e-01,-1.570954571440405845e+00
-2.617248548739499747e-01,-1.570936847802820058e+00
-2.617248548739499747e-01,-1.570919822869000670e+00
-2.617248548739499747e-01,-1.570903484725640009e+00
-2.617248548739499747e-01,-1.570887821799859196e+00
-2.617248548739499747e-01,-1.570872822861300033e+00
-2.617248548739499747e-01,-1.570858477010085297e+00
-2.617248548739499747e-01,-1.570844773651107529e+00
-2.617248548739499747e-01,-1.570831702504200900e+00
-2.617248548739499747e-01,-1.570819253573364493e+00
-2.617248548739499747e-01,-1.570807417484687551e+00
-2.617993878027474741e-01,-1.570796326794833497e+00
-2.618739207243488964e-01,-1.570706903538011012e+00
-2.618739207243488964e-01,-1.570619032750306232e+00
-2.618739207243488964e-01,-1.570532261041313049e+00
-2.618739207243488964e-01,-1.570446633930090430e+00
-2.618739207243488964e-01,-1.570362135063912090e+00
-2.618739207243488964e-01,-1.570278740378791005e+00
-2.618739207243488964e-01,-1.570196425372436311e+00
-2.618739207243488964e-01,-1.570115166237116888e+00
-2.618739207243488964e-01,-1.570034939750570402e+00
-2.618739207243488964e-01,-1.569955723485019661e+00
-2.618739207243488964e-01,-1.569877495626576192e+00
-2.618739207243488964e-01,-1.569800235045178516e+00
-2.618739207243488964e-01,-1.569723921212064610e+00
-2.618739207243488964e-01,-1.569648534143338381e+00
-2.618739207243488964e-01,-1.569574054484471404e+00
-2.618739207243488964e-01,-1.569500463387689226e+00
