-3.383168701634629016e-01,7.592446111465700476e-01,-4.512986360626496385e-01,-1.180982323700273895e+00,-1.434662739419675148e+00,-1.915218376544511880e+00
-3.373059535771893991e-01,7.623273157277233869e-01,-4.450476310903297428e-01,-1.181509047146529934e+00,-1.435534927296578722e+00,-1.918313665736112839e+00
-3.363015052368769631e-01,7.654209340210057499e-01,-4.387771239126194711e-01,-1.182030139030413984e+00,-1.436408128452401511e+00,-1.921417331235125703e+00
-3.353034568627917267e-01,7.685255568486629718e-01,-4.324869250062419734e-01,-1.182545671750361738e+00,-1.437282397326353767e+00,-1.924529458573601470e+00
-3.343117412936713606e-01,7.716412773440906037e-01,-4.261768405463617349e-01,-1.183055716722362982e+00,-1.438157788758311462e+00,-1.927650135281855803e+00
-3.333262924593265453e-01,7.747681909949063472e-01,-4.198466723229166142e-01,-1.183560344412233789e+00,-1.439034358004937841e+00,-1.930779450924553720e+00
-3.323470453481132125e-01,7.779063956801792745e-01,-4.134962176690322178e-01,-1.184059624373515085e+00,-1.439912160751245507e+00,-1.933917497131889318e+00
-3.313739359791316730e-01,7.810559917139286989e-01,-4.071252693768045994e-01,-1.184553625280430733e+00,-1.440791253125674354e+00,-1.937064367636267104e+00
-3.304069013736672389e-01,7.842170818878650973e-01,-4.007336156147882633e-01,-1.185042414961839707e+00,-1.441671691714089931e+00,-1.940220158308409326e+00
-3.294458795314838540e-01,7.873897715220720128e-01,-3.943210398295085017e-01,-1.185526060430011741e+00,-1.442553533578038394e+00,-1.943384967200480817e+00
-3.284908094042293669e-01,7.905741685120498685e-01,-3.878873206545738750e-01,-1.186004627912742970e+00,-1.443436836270081125e+00,-1.946558894586111643e+00
-3.275416308706233792e-01,7.937703833785375584e-01,-3.814322318143104074e-01,-1.186478182883760946e+00,-1.444321657850324625e+00,-1.949742043002880454e+00
-3.265982847150716850e-01,7.969785293244623370e-01,-3.749555420131400751e-01,-1.186946790089444370e+00,-1.445208056906426952e+00,-1.952934517301142092e+00
-3.256607126040940159e-01,8.001987222883402140e-01,-3.684570148323824679e-01,-1.187410513578271987e+00,-1.446096092570968272e+00,-1.956136424689730813e+00
-3.247288570661757134e-01,8.034310810054678953e-01,-3.619364086114555956e-01,-1.187869416726561544e+00,-1.446985824542571519e+00,-1.959347874788631261e+00
-3.238026614705784567e-01,8.066757270676137015e-01,-3.553934763323833845e-01,-1.188323562265689359e+00,-1.447877313105583763e+00,-1.962568979680284098e+00
-3.228820700080738959e-01,8.099327849881189367e-01,-3.488279654935628749e-01,-1.188773012307305699e+00,-1.448770619152061512e+00,-1.965799853965752408e+00
-3.219670276714889923e-01,8.132023822667387991e-01,-3.422396179843150144e-01,-1.189217828369146357e+00,-1.449665804203112973e+00,-1.969040614820587676e+00
-3.210574802382328841e-01,8.164846494622182149e-01,-3.356281699440570865e-01,-1.189658071398584038e+00,-1.450562930433448416e+00,-1.972291382057700826e+00
-3.201533742520776826e-01,8.197797202621001089e-01,-3.289933516273431113e-01,-1.190093801797620143e+00,-1.451462060694129974e+00,-1.975552278187601152e+00
-3.192546570065566414e-01,8.230877315600720889e-01,-3.223348872539475440e-01,-1.190525079446023371e+00,-1.452363258538322155e+00,-1.978823428485475544e+00
-3.183612765284511426e-01,8.264088235342044175e-01,-3.156524948574490619e-01,-1.190951963724787843e+00,-1.453266588246936442e+00,-1.982104961058974713e+00
-3.174731815620042141e-01,8.297431397290684352e-01,-3.089458861262885936e-01,-1.191374513539026125e+00,-1.454172114855551090e+00,-1.985397006919439988e+00
-3.165903215537397841e-01,8.330908271402984733e-01,-3.022147662402072665e-01,-1.191792787340588911e+00,-1.455079904182005723e+00,-1.988699700055219566e+00
-3.157126466375643759e-01,8.364520363056591190e-01,-2.954588336939054649e-01,-1.192206843150297013e+00,-1.455990022856079813e+00,-1.992013177510946198e+00
-3.148401076206965854e-01,8.398269213957015866e-01,-2.886777801218634032e-01,-1.192616738580082547e+00,-1.456902538348851639e+00,-1.995337579466130329e+00
-3.139726559697555430e-01,8.432156403116071175e-01,-2.818712901090478784e-01,-1.193022530854843666e+00,-1.457817519004331874e+00,-1.998673049320341732e+00
-3.131102437974302433e-01,8.466183547854693181e-01,-2.750390409970642214e-01,-1.193424276834186504e+00,-1.458735034071746650e+00,-2.002019733780421529e+00
-3.122528238494215458e-01,8.500352304854602581e-01,-2.681807026808809002e-01,-1.193822033034107166e+00,-1.459655153739248812e+00,-2.005377782952036281e+00
-3.114003494921959714e-01,8.534664371243121384e-01,-2.612959373992569390e-01,-1.194215855648335545e+00,-1.460577949168694545e+00,-2.008747350434031631e+00
-3.105527747005041306e-01,8.569121485739548127e-01,-2.543843995132322178e-01,-1.194605800570013088e+00,-1.461503492532093107e+00,-2.012128593418367917e+00
-3.097100540452242257e-01,8.603725429835129557e-01,-2.474457352782932773e-01,-1.194991923413541546e+00,-1.462431857048908768e+00,-2.015521672792917052e+00
-3.088721424419276218e-01,8.638478027981737473e-01,-2.404795828397074953e-01,-1.195374279759122027e+00,-1.463363116877391068e+00,-2.018926753168018617e+00
-3.080230517478002028e-01,8.673284836247595608e-01,-2.334979295178838399e-01,-1.195767128455821338e+00,-1.464289630206820014e+00,-2.022344111606912076e+00
-3.071818585869277030e-01,8.708212148638826422e-01,-2.264944416003904504e-01,-1.196153812435382990e+00,-1.465219271169784010e+00,-2.025770306000770571e+00
-3.063616705299700982e-01,8.743391831865205965e-01,-2.194496252003543812e-01,-1.196522343498602536e+00,-1.466160004538668016e+00,-2.029209007093763173e+00
-3.055465153530141365e-01,8.778729423257537468e-01,-2.123754759180942475e-01,-1.196886971814445699e+00,-1.467104194518141780e+00,-2.032660482638620980e+00
-3.047363408698817722e-01,8.814226999082239722e-01,-2.052715844130443834e-01,-1.197247762932404980e+00,-1.468051920754499085e+00,-2.036124919215241746e+00
-3.039310980513363347e-01,8.849886661549312139e-01,-1.981375366576008101e-01,-1.197604780225694165e+00,-1.469003264330668301e+00,-2.039602505058581983e+00
-3.031307389713351341e-01,8.885710564582157689e-01,-1.909729087968925487e-01,-1.197958086462928673e+00,-1.469958307840771861e+00,-2.043093432798314790e+00
-3.023352164948791554e-01,8.921700918737062169e-01,-1.837772661785403994e-01,-1.198307744066330338e+00,-1.470917135434317125e+00,-2.046597899957051769e+00
-3.015444842107504186e-01,8.957859993458960890e-01,-1.765501629156180918e-01,-1.198653815183790217e+00,-1.471879832865947257e+00,-2.050116109158006239e+00
-3.007584964106406744e-01,8.994190118981448823e-01,-1.692911415212094983e-01,-1.198996361725381599e+00,-1.472846487551362937e+00,-2.053648268291293100e+00
-2.999772080710574329e-01,9.030693688290492016e-01,-1.619997325309159297e-01,-1.199335445398278077e+00,-1.473817188625924590e+00,-2.057194590685280655e+00
-2.992005748357797756e-01,9.067373159178213626e-01,-1.546754541080699319e-01,-1.199671127741848586e+00,-1.474792027005907613e+00,-2.060755295285816135e+00
-2.984285529981498541e-01,9.104231056395344357e-01,-1.473178116299671547e-01,-1.200003470163543140e+00,-1.475771095452378168e+00,-2.064330606844227312e+00
-2.976610994926378595e-01,9.141269973866020804e-01,-1.399262972623178669e-01,-1.200332533967926496e+00,-1.476754488640716456e+00,-2.067920756109081548e+00
-2.968981718733285646e-01,9.178492577077685954e-01,-1.325003894996958920e-01,-1.200658380397103819e+00,-1.477742303229567122e+00,-2.071525980035918924e+00
