2.404280092033005189e+01,4.500000000000000000e+01,8.794234764982363117e+00,9.646996794899016514e-01,-1.034877716990998710e-02,2.627884611093666001e-01,1.377156167395775233e-02
2.083709413095270691e+01,4.500000000000000000e+01,9.588469529964726235e+00,9.657395426644429515e-01,-1.019791034022215527e-02,2.589574710942961211e-01,1.357079671250496604e-02
1.763138734157537613e+01,4.500000000000000000e+01,1.038270429494708935e+01,9.667641270018455524e-01,-1.004688217074822289e-02,2.551223841474423715e-01,1.336981704927840513e-02
1.442568055219803114e+01,4.500000000000000000e+01,1.117693905992945069e+01,9.677734162922968508e-01,-9.895695050884813215e-03,2.512832609432070208e-01,1.316862586395065385e-02
1.121997376282068615e+01,4.500000000000000000e+01,1.197117382491181381e+01,9.687673945679646792e-01,-9.744351372543287940e-03,2.474401622198486861e-01,1.296722633954074805e-02
8.014266973443355369e+00,4.500000000000000000e+01,1.276540858989417693e+01,9.697460461032506585e-01,-9.592853530111895496e-03,2.435931487785223670e-01,1.276562166236384216e-02
4.808560184066010379e+00,4.500000000000000000e+01,1.355964335487653827e+01,9.707093554150386661e-01,-9.441203920417896855e-03,2.397422814823171322e-01,1.256381502198077559e-02
1.602853394688665389e+00,4.500000000000000000e+01,1.435387811985890139e+01,9.716573072629400842e-01,-9.289404942689640995e-03,2.358876212552933616e-01,1.236180961114762347e-02
-1.602853394688665389e+00,4.500000000000000000e+01,1.514811288484126450e+01,9.725898866495346073e-01,-9.137458998518605685e-03,2.320292290815189340e-01,1.215960862576517809e-02
-4.808560184066010379e+00,4.500000000000000000e+01,1.594234764982362762e+01,9.735070788206072745e-01,-8.985368491821410508e-03,2.281671660041044714e-01,1.195721526482839726e-02
-8.014266973443355369e+00,4.500000000000000000e+01,1.673658241480599074e+01,9.744088692653827266e-01,-8.833135828801779582e-03,2.243014931242372778e-01,1.175463273037578686e-02
-1.121997376282068615e+01,4.500000000000000000e+01,1.753081717978835385e+01,9.752952437167536903e-01,-8.680763417912471316e-03,2.204322716002150295e-01,1.155186422743873995e-02
-1.442568055219803114e+01,4.500000000000000000e+01,1.832505194477071342e+01,9.761661881515079076e-01,-8.528253669817171742e-03,2.165595626464779100e-01,1.134891296399082386e-02
-1.763138734157536902e+01,4.500000000000000000e+01,1.911928670975307654e+01,9.770216887905489589e-01,-8.375608997352370494e-03,2.126834275326403290e-01,1.114578215089705171e-02
-2.083709413095270691e+01,4.500000000000000000e+01,1.991352147473543965e+01,9.778617320991147555e-01,-8.222831815489170873e-03,2.088039275825216146e-01,1.094247500186305670e-02
-2.404280092033005189e+01,4.500000000000000000e+01,2.070775623971780277e+01,9.786863047869915899e-01,-8.069924541295089501e-03,2.049211241731754285e-01,1.073899473338425781e-02
-2.724850770970738978e+01,4.500000000000000000e+01,2.150199100470016589e+01,9.794953938087244127e-01,-7.916889593895824750e-03,2.010350787339193757e-01,1.053534456469498899e-02
-3.045421449908472766e+01,4.500000000000000000e+01,2.229622576968252901e+01,9.802889863638231116e-01,-7.763729394436965324e-03,1.971458527453625875e-01,1.033152771771752784e-02
-3.365992128846207265e+01,4.500000000000000000e+01,2.309046053466489212e+01,9.810670698969653492e-01,-7.610446366045700572e-03,1.932535077384331945e-01,1.012754741701116928e-02
-3.686562807783941054e+01,4.500000000000000000e+01,2.388469529964725524e+01,9.818296320981946268e-01,-7.457042933792481371e-03,1.893581052934051046e-01,9.923406889721183080e-03
-4.007133486721674842e+01,4.500000000000000000e+01,2.467893006462961836e+01,9.825766609031157950e-01,-7.303521524652651503e-03,1.854597070389233660e-01,9.719109365527755715e-03
-4.327704165659409341e+01,4.500000000000000000e+01,2.547316482961198147e+01,9.833081444930851234e-01,-7.149884567468046091e-03,1.815583746510293917e-01,9.514658076594904521e-03
-4.648274844597143129e+01,4.500000000000000000e+01,2.626739959459434459e+01,9.840240712953977065e-01,-6.996134492908580478e-03,1.776541698521851009e-01,9.310056257519338033e-03
-4.968845523534876918e+01,4.500000000000000000e+01,2.706163435957670771e+01,9.847244299834707615e-01,-6.842273733433778399e-03,1.737471544102966170e-01,9.105307145279281644e-03
-5.289416202472611417e+01,4.500000000000000000e+01,2.785586912455907083e+01,9.854092094770223742e-01,-6.688304723254296681e-03,1.698373901377366602e-01,8.900413979183272040e-03
-5.609986881410345205e+01,4.500000000000000000e+01,2.865010388954143039e+01,9.860783989422472473e-01,-6.534229898293410048e-03,1.659249388903668299e-01,8.695380000818892646e-03
-5.930557560348078994e+01,4.500000000000000000e+01,2.944433865452379351e+01,9.867319877919873417e-01,-6.380051696148476836e-03,1.620098625665591652e-01,8.490208454001507352e-03
-6.251128239285813493e+01,4.500000000000000000e+01,3.023857341950615663e+01,9.873699656859004081e-01,-6.225772556052372626e-03,1.580922231062166228e-01,8.284902584722931770e-03
-6.571698918223546571e+01,4.500000000000000000e+01,3.103280818448851974e+01,9.879923225306228574e-01,-6.071394918834896980e-03,1.541720824897930830e-01,8.079465641100071552e-03
-6.892269597161281069e+01,4.500000000000000000e+01,3.182704294947088286e+01,9.885990484799295208e-01,-5.916921226884160230e-03,1.502495027373131065e-01,7.873900873323550278e-03
-7.212840276099015568e+01,4.500000000000000000e+01,3.262127771445324242e+01,9.891901339348898592e-01,-5.762353924107944253e-03,1.463245459073902743e-01,7.668211533606278385e-03
-7.533410955036748646e+01,4.500000000000000000e+01,3.341551247943560554e+01,9.897655695440190637e-01,-5.607695455895032009e-03,1.423972740962458072e-01,7.462400876132002127e-03
-7.853981633974483145e+01,4.500000000000000000e+01,3.420974724441796866e+01,9.903253462034269372e-01,-5.452948269076524079e-03,1.384677494367257400e-01,7.256472157003818722e-03
-8.353981633974483145e+01,4.500000000000000000e+01,3.500398200940033178e+01,9.908694550569613346e-01,-5.298114811887124839e-03,1.345360340973182633e-01,7.050428634192664606e-03
