-2.404280092033005189e+01,4.500000000000000000e+01,5.379423476498236312e+01,-1.377140533589350097e-02,-2.627899087914586373e-01,-1.034705572827636366e-02,9.646993058306858604e-01
-2.083709413095270691e+01,4.500000000000000000e+01,5.458846952996472623e+01,-1.357064270472701541e-02,-2.589588986478921218e-01,-1.019621403259111589e-02,9.657391799482161199e-01
-1.763138734157536902e+01,4.500000000000000000e+01,5.538270429494708935e+01,-1.336966537193712279e-02,-2.551237915063317985e-01,-1.004521102223912728e-02,9.667637750716535638e-01
-1.442568055219803114e+01,4.500000000000000000e+01,5.617693905992945247e+01,-1.316847651719339415e-02,-2.512846480421450091e-01,-9.894049086244425043e-03,9.677730749908421970e-01
-1.121997376282068615e+01,4.500000000000000000e+01,5.697117382491181559e+01,-1.296707932351189203e-02,-2.474415289945577356e-01,-9.742730616145396649e-03,9.687670637376120109e-01
-8.014266973443355369e+00,4.500000000000000000e+01,5.776540858989417870e+01,-1.276547697720481836e-02,-2.435944951656937585e-01,-9.591258005956974572e-03,9.697457255860313374e-01
-4.808560184066010379e+00,4.500000000000000000e+01,5.855964335487654182e+01,-1.256367266783009994e-02,-2.397436074196128697e-01,-9.439633652132734323e-03,9.707090450526562053e-01
-1.602853394688665389e+00,4.500000000000000000e+01,5.935387811985890494e+01,-1.236166958814093400e-02,-2.358889266813477825e-01,-9.287859953527004622e-03,9.716570068967748108e-01
1.602853394688665389e+00,4.500000000000000000e+01,6.014811288484126806e+01,-1.215947093403526268e-02,-2.320305139359401803e-01,-9.135939311356889095e-03,9.725895961206489915e-01
4.808560184066010379e+00,4.500000000000000000e+01,6.094234764982363117e+01,-1.195707990450522486e-02,-2.281684302274762377e-01,-8.983874129164308789e-03,9.735067979697511475e-01
8.014266973443355369e+00,4.500000000000000000e+01,6.173658241480599429e+01,-1.175449970158652831e-02,-2.243027366581201720e-01,-8.831666812777940606e-03,9.744085979329982772e-01
1.121997376282068615e+01,4.500000000000000000e+01,6.253081717978835741e+01,-1.155173353030781482e-02,-2.204334943871483210e-01,-8.679319770275181756e-03,9.752949817429806822e-01
1.442568055219803114e+01,4.500000000000000000e+01,6.332505194477071342e+01,-1.134878459863992474e-02,-2.165607646299808342e-01,-8.526835411944037879e-03,9.761659353761885649e-01
1.763138734157537613e+01,4.500000000000000000e+01,6.411928670975308364e+01,-1.114565611744515634e-02,-2.126846086572137529e-01,-8.374216150244988624e-03,9.770214450532334061e-01
2.083709413095270691e+01,4.500000000000000000e+01,6.491352147473544676e+01,-1.094235130042648350e-02,-2.088050877936493410e-01,-8.221464399772837606e-03,9.778614972390657911e-01
2.404280092033005189e+01,4.500000000000000000e+01,6.570775623971780988e+01,-1.073887336407667800e-02,-2.049222634173257784e-01,-8.068582577218489510e-03,9.786860786431903492e-01
2.724850770970739688e+01,4.500000000000000000e+01,6.650199100470017299e+01,-1.053522552762744570e-02,-2.010361969585463260e-01,-7.915573101330716788e-03,9.794951762198750300e-01
3.045421449908472766e+01,4.500000000000000000e+01,6.729622576968253611e+01,-1.033141101299849159e-02,-1.971469498989074920e-01,-7.762438392877915073e-03,9.802887771683581608e-01
3.365992128846207265e+01,4.500000000000000000e+01,6.809046053466489923e+01,-1.012743304474653279e-02,-1.932545837703259495e-01,-7.609180874609780543e-03,9.810668689330507286e-01
3.686562807783941764e+01,4.500000000000000000e+01,6.888469529964726235e+01,-9.923294850014304641e-03,-1.893591601540654257e-01,-7.455802971218988134e-03,9.818294392037351104e-01
4.007133486721674842e+01,4.500000000000000000e+01,6.967893006462961125e+01,-9.718999658479476542e-03,-1.854607406797621483e-01,-7.302307109302830744e-03,9.825764759157599171e-01
4.327704165659409341e+01,4.500000000000000000e+01,7.047316482961198858e+01,-9.514550702303581700e-03,-1.815593870244501251e-01,-7.148695717324826324e-03,9.833079672502305080e-01
4.648274844597143840e+01,4.500000000000000000e+01,7.126739959459433749e+01,-9.309951216080868813e-03,-1.776551609115849251e-01,-6.994971225576303298e-03,9.840239016341962852e-01
4.968845523534876918e+01,4.500000000000000000e+01,7.206163435957671481e+01,-9.105204436787115579e-03,-1.737481241100674034e-01,-6.841136066137934804e-03,9.847242677408338807e-01
5.289416202472609996e+01,4.500000000000000000e+01,7.285586912455906372e+01,-8.900313603728443948e-03,-1.698383384332665946e-01,-6.687192672841284213e-03,9.854090544896260129e-01
5.609986881410345916e+01,4.500000000000000000e+01,7.365010388954142684e+01,-8.695281958490048632e-03,-1.659258657380415225e-01,-6.533143481230280387e-03,9.860782510465370132e-01
5.930557560348078994e+01,4.500000000000000000e+01,7.444433865452378996e+01,-8.490112744884911744e-03,-1.620107679237623444e-01,-6.378990928522684269e-03,9.867318468241843554e-01
6.251128239285812072e+01,4.500000000000000000e+01,7.523857341950615307e+01,-8.284809208902505287e-03,-1.580931069313317727e-01,-6.224737453571551130e-03,9.873698314820058552e-01
6.571698918223547992e+01,4.500000000000000000e+01,7.603280818448851619e+01,-8.079374598657412115e-03,-1.541729447422043597e-01,-6.070385496826621700e-03,9.879921949264233172e-01
6.892269597161281069e+01,4.500000000000000000e+01,7.682704294947087931e+01,-7.873812164337941691e-03,-1.502503433774062258e-01,-5.915937500295719367e-03,9.885989273110025177e-01
7.212840276099014147e+01,4.500000000000000000e+01,7.762127771445324242e+01,-7.668125158154715480e-03,-1.463253648965537890e-01,-5.761395907506121350e-03,9.891900190366086365e-01
7.533410955036750067e+01,4.500000000000000000e+01,7.841551247943560554e+01,-7.462316834289215058e-03,-1.423980713968719669e-01,-5.606763163465889113e-03,9.897654607515584679e-01
7.853981633974483145e+01,4.500000000000000000e+01,7.920974724441796866e+01,-7.256390448842287705e-03,-1.384685250122116296e-01,-5.452041714625198779e-03,9.903252433517679698e-01
8.353981633974483145e+01,4.500000000000000000e+01,8.000398200940033178e+01,-7.050349259782641605e-03,-1.345367879120665799e-01,-5.297234008837622098e-03,9.908693579808967034e-01
