1.760477392672015640e+01,4.500000000000000000e+01,7.942347649823627842e-01,9.646997667472713145e-01,-1.034894444284690726e-02,2.627881317111683268e-01,1.377160914464619669e-02
1.440390594004375657e+01,4.500000000000000000e+01,1.588469529964725568e+00,9.657396273663919617e-01,-1.019807516563919943e-02,2.589571462701912297e-01,1.357084347920909165e-02
1.120303795336737096e+01,4.500000000000000000e+01,2.382704294947088464e+00,9.667642091850260355e-01,-1.004704454643890604e-02,2.551220639127572132e-01,1.336986311179219795e-02
8.002169966690985348e+00,4.500000000000000000e+01,3.176939059929451137e+00,9.677734959934409797e-01,-9.895854974675459201e-03,2.512829453130445145e-01,1.316867122207133339e-02
4.801301980014585524e+00,4.500000000000000000e+01,3.971173824911814254e+00,9.687674718238836746e-01,-9.744508842293065840e-03,2.474398512090877911e-01,1.296727099306876733e-02
1.600433993338185701e+00,4.500000000000000000e+01,4.765408589894176927e+00,9.697461209508336788e-01,-9.593008543712845670e-03,2.435928424018178051e-01,1.276566561110287386e-02
-1.600433993338199912e+00,4.500000000000000000e+01,5.559643354876539156e+00,9.707094278912513641e-01,-9.441356475794962164e-03,2.397419797540989994e-01,1.256385826573771375e-02
-4.801301980014585524e+00,4.500000000000000000e+01,6.353878119858902274e+00,9.716573774048234968e-01,-9.289555037800682410e-03,2.358873241897667672e-01,1.236185214973257659e-02
-8.002169966690985348e+00,4.500000000000000000e+01,7.148112884841265391e+00,9.725899544942039343e-01,-9.137606631354440456e-03,2.320289366926634456e-01,1.215965045899146564e-02
-1.120303795336738517e+01,4.500000000000000000e+01,7.942347649823628508e+00,9.735071444052509904e-01,-8.985513660405832978e-03,2.281668783056739480e-01,1.195725639251254448e-02
-1.440390594004377078e+01,4.500000000000000000e+01,8.736582414805990737e+00,9.744089326272606932e-01,-8.833278531191588942e-03,2.243012101297594818e-01,1.175467315233751260e-02
-1.760477392672015640e+01,4.500000000000000000e+01,9.530817179788353855e+00,9.752953048931970459e-01,-8.680903652197487219e-03,2.204319933229911821e-01,1.155190394350096017e-02
-2.080564191339655622e+01,4.500000000000000000e+01,1.032505194477071520e+01,9.761662471799166241e-01,-8.528391434120279405e-03,2.165592890995823583e-01,1.134895197397965336e-02
-2.400650990007294894e+01,4.500000000000000000e+01,1.111928670975307831e+01,9.770217457083916202e-01,-8.375744289829520697e-03,2.126831587289202963e-01,1.114582045464177981e-02
-2.720737788674934166e+01,4.500000000000000000e+01,1.191352147473544143e+01,9.778617869439268917e-01,-8.222964634329423331e-03,2.088036635345966729e-01,1.094251259919616290e-02
-3.040824587342573437e+01,4.500000000000000000e+01,1.270775623971780455e+01,9.786863575963745676e-01,-8.070054884720628471e-03,2.049208648934374988e-01,1.073903162414139960e-02
