3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
3.414211027083255412e-01,1.820263258290425679e+00
