-2.319591110182604443e-01,4.833336940642538160e+00
-2.319591110182604443e-01,4.833336940642538160e+00
-2.319591110182604166e-01,4.833336940642538160e+00
-2.319591110182604166e-01,4.833336940642538160e+00
-2.319591110182604166e-01,4.833336940642538160e+00
-2.319591110182604166e-01,4.833336940642538160e+00
-2.319591110182603888e-01,4.833336940642538160e+00
-2.319591110182603888e-01,4.833336940642538160e+00
-2.319591110182603888e-01,4.833336940642538160e+00
-2.319591110182603888e-01,4.833336940642538160e+00
-2.319591110182603888e-01,4.833336940642538160e+00
-2.319591110182604166e-01,4.833336940642538160e+00
-2.319591110182604443e-01,4.833336940642538160e+00
-2.319591110182604443e-01,4.833336940642538160e+00
-2.319591110182604721e-01,4.833336940642538160e+00
-2.319591110182604721e-01,4.833336940642538160e+00
-2.319591110182604998e-01,4.833336940642538160e+00
-2.319591110182604998e-01,4.833336940642538160e+00
-2.319591110182605276e-01,4.833336940642538160e+00
-2.319591110182605276e-01,4.833336940642538160e+00
-2.319591110182605553e-01,4.833336940642538160e+00
-2.319591110182605553e-01,4.833336940642538160e+00
-2.319591110182605553e-01,4.833336940642538160e+00
-2.319591110182605831e-01,4.833336940642538160e+00
-2.319591110182605831e-01,4.833336940642538160e+00
-2.319591110182605831e-01,4.833336940642538160e+00
-2.319591110182605831e-01,4.833336940642538160e+00
-2.319591110182605831e-01,4.833336940642538160e+00
-2.319591110182605553e-01,4.833336940642538160e+00
-2.319591110182605553e-01,4.833336940642538160e+00
-2.319591110182605553e-01,4.833336940642538160e+00
-2.319591110182605276e-01,4.833336940642538160e+00
-2.319591110182605276e-01,4.833336940642538160e+00
-2.319591110182604998e-01,4.833336940642538160e+00
-2.319591110182604998e-01,4.833336940642538160e+00
-2.319591110182604721e-01,4.833336940642538160e+00
-2.319591110182604721e-01,4.833336940642538160e+00
-2.319591110182604443e-01,4.833336940642538160e+00
-2.319591110182604443e-01,4.833336940642538160e+00
-2.319591110182604166e-01,4.833336940642538160e+00
-2.319591110182603888e-01,4.833336940642538160e+00
-2.319591110182603888e-01,4.833336940642538160e+00
-2.319591110182603888e-01,4.833336940642538160e+00
-2.319591110182603888e-01,4.833336940642538160e+00
-2.319591110182603888e-01,4.833336940642538160e+00
-2.319591110182604166e-01,4.833336940642538160e+00
-2.319591110182604166e-01,4.833336940642538160e+00
-2.319591110182604166e-01,4.833336940642538160e+00
-2.319591110182604166e-01,4.833336940642538160e+00
-2.319591110182604443e-01,4.833336940642538160e+00
