-1.000000000000000000e+00,-1.238189676125425422e-16,0.000000000000000000e+00,4.999999999999999289e+01
1.238189676125425422e-16,-1.000000000000000000e+00,0.000000000000000000e+00,-6.190948380627125926e-15
-0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,-1.500000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
