-1.978940263775231045e+01,7.767428823700298324e+01,7.679311534853881938e+01,2.376795733496716023e-01,-9.329029292269309659e-01,-2.705559924528277982e-01
-2.281257077924497878e+01,7.684902391735100480e+01,7.698289561062054531e+01,2.376795733496716023e-01,-9.329029292269309659e-01,-2.705559924528277982e-01
-2.576172608846854928e+01,7.593340585002613352e+01,7.754924344876373254e+01,2.376795733496716023e-01,-9.329029292269309659e-01,-2.705559924528277982e-01
-2.859035862445655596e+01,7.494187387891372509e+01,7.848322721924087375e+01,2.376795733496716023e-01,-9.329029292269309659e-01,-2.705559924528277982e-01
-3.125385916237332751e+01,7.389006505551078874e+01,7.977011744005675098e+01,2.376795733496716023e-01,-9.329029292269309659e-01,-2.705559924528277982e-01
-3.371022270763778295e+01,7.279456703328243350e+01,8.138961908367816989e+01,2.376795733496716023e-01,-9.329029292269309659e-01,-2.705559924528277982e-01
-3.592071093978069030e+01,7.167265647045816479e+01,8.331619164174178138e+01,2.376795733496716023e-01,-9.329029292269309659e-01,-2.705559924528277982e-01
-3.785046313889941416e+01,7.054202656681030703e+01,8.551945191412819725e+01,2.376795733496716023e-01,-9.329029292269309659e-01,-2.705559924528277982e-01
-3.946904596003584942e+01,6.942050803132522674e+01,8.796465317017813845e+01,2.376795733496716023e-01,-9.329029292269309659e-01,-2.705559924528277982e-01
-4.075093338520615305e+01,6.832578788127021596e+01,9.061323312539128949e+01,2.376795733496716023e-01,-9.329029292269309659e-01,-2.705559924528277982e-01
-4.167590928395290462e+01,6.727513050736558853e+01,9.342342209168870681e+01,2.376795733496716023e-01,-9.329029292269309659e-01,-2.705559924528277982e-01
-4.222938623379911860e+01,6.628510540403031825e+01,9.635090171034659079e+01,2.376795733496716023e-01,-9.329029292269309659e-01,-2.705559924528277982e-01
-4.240263557261454963e+01,6.537132585855613343e+01,9.934950387898716428e+01,2.376795733496716023e-01,-9.329029292269309659e-01,-2.705559924528277982e-01
-4.219292505483196720e+01,6.454820272024065275e+01,1.023719388501327785e+02,2.376795733496716023e-01,-9.329029292269309659e-01,-2.705559924528277982e-01
-4.160356194059181689e+01,6.382871713268515634e+01,1.053705410187733236e+02,2.376795733496716023e-01,-9.329029292269309659e-01,-2.705559924528277982e-01
-4.064384083827410166e+01,6.322421581340513796e+01,1.082980206374312360e+02,2.376795733496716023e-01,-9.329029292269309659e-01,-2.705559924528277982e-01
-3.932889712297199480e+01,6.274423210931732342e+01,1.111082096037287954e+02,2.376795733496716023e-01,-9.329029292269309659e-01,-2.705559924528277982e-01
